gene_id	gene_type	gene_status	gene_name
ENSG00000229322.1	pseudogene	KNOWN	RP5-937E21.1
ENSG00000015171.13	protein_coding	KNOWN	ZMYND11
ENSG00000184490.6	pseudogene	KNOWN	AP000351.9
ENSG00000132294.9	protein_coding	KNOWN	EFR3A
ENSG00000247877.2	lincRNA	NOVEL	CTD-2001C12.1
ENSG00000111775.2	protein_coding	KNOWN	COX6A1
ENSG00000211804.2	TR_V_gene	KNOWN	TRDV1
ENSG00000107862.4	protein_coding	KNOWN	GBF1
ENSG00000202428.1	snRNA	KNOWN	U6
ENSG00000167797.3	protein_coding	KNOWN	CDK2AP2
ENSG00000240456.2	lincRNA	NOVEL	RP11-23D24.2
ENSG00000233676.2	pseudogene	KNOWN	FDPSP6
ENSG00000236280.1	pseudogene	KNOWN	AC114737.3
ENSG00000139998.10	protein_coding	KNOWN	RAB15
ENSG00000240211.1	antisense	NOVEL	RP11-758P17.3
ENSG00000265595.1	miRNA	KNOWN	MIR4756
ENSG00000261635.1	pseudogene	KNOWN	RP11-618N24.1
ENSG00000158427.10	protein_coding	KNOWN	TMSB15B
ENSG00000224860.1	pseudogene	KNOWN	GXYLT1P2
ENSG00000257759.2	lincRNA	NOVEL	RP11-486O13.4
ENSG00000154096.9	protein_coding	KNOWN	THY1
ENSG00000180344.3	pseudogene	KNOWN	AL035460.1
ENSG00000237445.1	lincRNA	PUTATIVE	CTA-520D8.2
ENSG00000079112.5	protein_coding	KNOWN	CDH17
ENSG00000253247.1	IG_V_pseudogene	KNOWN	IGHV3-76
ENSG00000250980.1	pseudogene	KNOWN	RP11-529H22.1
ENSG00000236095.1	sense_intronic	NOVEL	RP11-49O14.2
ENSG00000227919.1	pseudogene	KNOWN	AL353997.11
ENSG00000029639.6	protein_coding	KNOWN	TFB1M
ENSG00000197635.5	protein_coding	KNOWN	DPP4
ENSG00000252755.1	snRNA	KNOWN	U6
ENSG00000203280.3	antisense	NOVEL	CTA-221G9.11
ENSG00000128602.5	protein_coding	KNOWN	SMO
ENSG00000228808.1	pseudogene	KNOWN	HMGB3P4
ENSG00000254717.2	pseudogene	KNOWN	GLYATL1P2
ENSG00000267138.1	sense_intronic	NOVEL	AC005954.3
ENSG00000261629.1	antisense	NOVEL	RP5-842K16.2
ENSG00000183508.4	protein_coding	KNOWN	FAM46C
ENSG00000227905.1	pseudogene	KNOWN	RP11-380G5.4
ENSG00000235094.2	pseudogene	KNOWN	AC006335.10
ENSG00000107984.5	protein_coding	KNOWN	DKK1
ENSG00000252749.1	snRNA	KNOWN	U7
ENSG00000207698.1	miRNA	KNOWN	MIR32
ENSG00000230258.2	antisense	NOVEL	AC002539.1
ENSG00000232885.1	antisense	PUTATIVE	GPC5-AS2
ENSG00000213522.3	pseudogene	KNOWN	RAC1P5
ENSG00000160633.8	protein_coding	KNOWN	SAFB
ENSG00000134256.8	protein_coding	KNOWN	CD101
ENSG00000260037.1	lincRNA	NOVEL	CTD-2524L6.3
ENSG00000248827.1	pseudogene	KNOWN	RP11-252I13.1
ENSG00000253641.1	lincRNA	NOVEL	RP11-981G7.2
ENSG00000126215.9	protein_coding	KNOWN	XRCC3
ENSG00000106236.3	protein_coding	KNOWN	NPTX2
ENSG00000183023.13	protein_coding	KNOWN	SLC8A1
ENSG00000264758.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000199769.1	snoRNA	KNOWN	U3
ENSG00000187953.6	pseudogene	KNOWN	PMS2CL
ENSG00000253542.3	pseudogene	KNOWN	SDR16C6P
ENSG00000201862.1	misc_RNA	KNOWN	Y_RNA
ENSG00000230605.1	pseudogene	KNOWN	AC006326.5
ENSG00000238718.1	snoRNA	KNOWN	snoU13
ENSG00000236478.1	pseudogene	KNOWN	AC012513.4
ENSG00000223512.1	pseudogene	KNOWN	BX649597.3
ENSG00000252020.1	snoRNA	KNOWN	SCARNA17
ENSG00000201371.1	misc_RNA	KNOWN	Y_RNA
ENSG00000119681.7	protein_coding	KNOWN	LTBP2
ENSG00000223947.1	antisense	NOVEL	AC016738.4
ENSG00000131477.6	protein_coding	KNOWN	RAMP2
ENSG00000110046.8	protein_coding	KNOWN	ATG2A
ENSG00000127337.2	protein_coding	KNOWN	YEATS4
ENSG00000198366.5	protein_coding	KNOWN	HIST1H3A
ENSG00000263547.1	processed_transcript	NOVEL	RP11-1O2.1
ENSG00000237940.2	lincRNA	NOVEL	AC093642.3
ENSG00000252161.1	rRNA	KNOWN	RNA5SP318
ENSG00000223300.1	misc_RNA	KNOWN	Y_RNA
ENSG00000238881.1	snoRNA	KNOWN	SCARNA2
ENSG00000258976.1	lincRNA	NOVEL	CTD-2207P18.2
ENSG00000117054.8	protein_coding	KNOWN	ACADM
ENSG00000238590.1	snRNA	KNOWN	RNU7-54P
ENSG00000201316.1	snoRNA	KNOWN	SNORA7
ENSG00000253574.1	antisense	PUTATIVE	RP11-284H18.1
ENSG00000252668.1	snoRNA	KNOWN	snoU13
ENSG00000199856.1	snoRNA	KNOWN	U3
ENSG00000228616.1	lincRNA	NOVEL	RP11-66N11.7
ENSG00000233114.1	pseudogene	KNOWN	RP4-533D7.3
ENSG00000020577.9	protein_coding	KNOWN	SAMD4A
ENSG00000244733.1	lincRNA	NOVEL	RP11-506M13.3
ENSG00000082458.7	protein_coding	KNOWN	DLG3
ENSG00000146350.9	protein_coding	KNOWN	C6orf170
ENSG00000180581.6	pseudogene	KNOWN	SRP9P1
ENSG00000163092.15	protein_coding	KNOWN	XIRP2
ENSG00000152527.9	protein_coding	KNOWN	PLEKHH2
ENSG00000225573.2	pseudogene	KNOWN	RPL35P5
ENSG00000235890.1	antisense	NOVEL	TSPEAR-AS1
ENSG00000253774.1	lincRNA	NOVEL	CTD-3023L14.1
ENSG00000222931.1	misc_RNA	KNOWN	7SK
ENSG00000237351.1	pseudogene	KNOWN	CTD-2522E6.4
ENSG00000224277.1	antisense	NOVEL	AP000345.2
ENSG00000258948.1	pseudogene	KNOWN	RP11-566K8.1
ENSG00000254353.1	lincRNA	NOVEL	RP11-195E2.4
ENSG00000135413.4	protein_coding	KNOWN	LACRT
ENSG00000220563.1	pseudogene	KNOWN	PKMP3
ENSG00000260780.1	lincRNA	NOVEL	RP11-580I1.1
ENSG00000253655.1	pseudogene	KNOWN	IGJP1
ENSG00000131013.3	protein_coding	KNOWN	PPIL4
ENSG00000110172.7	protein_coding	KNOWN	CHORDC1
ENSG00000215996.2	miRNA	KNOWN	AC017084.1
ENSG00000169967.12	protein_coding	KNOWN	MAP3K2
ENSG00000249808.1	lincRNA	PUTATIVE	CTD-2029E14.1
ENSG00000105355.4	protein_coding	KNOWN	PLIN3
ENSG00000234795.3	processed_transcript	NOVEL	AC007275.2
ENSG00000264823.1	miRNA	KNOWN	MIR3154
ENSG00000223418.1	pseudogene	KNOWN	GS1-590J6.2
ENSG00000199157.1	miRNA	KNOWN	MIR208A
ENSG00000140835.7	protein_coding	KNOWN	CHST4
ENSG00000155087.3	protein_coding	KNOWN	ODF1
ENSG00000255192.2	pseudogene	KNOWN	NANOGP8
ENSG00000214266.2	pseudogene	KNOWN	STARP1
ENSG00000264346.1	snoRNA	KNOWN	SNORA77
ENSG00000207472.1	snRNA	KNOWN	RNU6-3
ENSG00000170807.11	protein_coding	KNOWN	LMOD2
ENSG00000266906.1	pseudogene	KNOWN	AC005357.1
ENSG00000077585.9	protein_coding	KNOWN	GPR137B
ENSG00000130520.3	protein_coding	KNOWN	LSM4
ENSG00000234789.1	antisense	NOVEL	RP11-483H20.4
ENSG00000252577.1	snoRNA	KNOWN	SCARNA20
ENSG00000248285.1	processed_transcript	NOVEL	RP11-158J3.2
ENSG00000102055.5	pseudogene	KNOWN	PPP1R2P9
ENSG00000229025.1	lincRNA	PUTATIVE	AP001595.1
ENSG00000204789.3	pseudogene	KNOWN	ZNF204P
ENSG00000258239.1	pseudogene	KNOWN	RP11-579C11.2
ENSG00000201364.1	misc_RNA	KNOWN	7SK
ENSG00000252696.1	rRNA	KNOWN	RNA5SP34
ENSG00000249787.1	lincRNA	PUTATIVE	RP11-346J10.1
ENSG00000225552.1	antisense	NOVEL	NAALADL2-AS1
ENSG00000230691.1	pseudogene	KNOWN	MRPL35P4
ENSG00000234632.1	pseudogene	KNOWN	NECAP1P2
ENSG00000259746.1	pseudogene	KNOWN	CTD-3065B20.1
ENSG00000153283.7	protein_coding	KNOWN	CD96
ENSG00000247982.2	lincRNA	NOVEL	RP11-358M11.2
ENSG00000185585.15	protein_coding	KNOWN	OLFML2A
ENSG00000223897.1	pseudogene	KNOWN	AC069157.1
ENSG00000251941.1	rRNA	KNOWN	RNA5SP116
ENSG00000176155.12	protein_coding	KNOWN	CCDC57
ENSG00000177096.4	protein_coding	KNOWN	FAM109B
ENSG00000151532.9	protein_coding	KNOWN	VTI1A
ENSG00000175287.14	protein_coding	KNOWN	PHYHD1
ENSG00000102554.8	protein_coding	KNOWN	KLF5
ENSG00000233123.1	lincRNA	NOVEL	RP5-1059M17.1
ENSG00000237004.2	pseudogene	KNOWN	ZNRF2P1
ENSG00000255309.1	pseudogene	KNOWN	RP11-756D7.1
ENSG00000249797.1	lincRNA	NOVEL	CTD-3179P9.1
ENSG00000234956.1	lincRNA	PUTATIVE	RP11-356I2.1
ENSG00000236450.1	pseudogene	KNOWN	RP11-111F5.1
ENSG00000226034.1	pseudogene	KNOWN	NANOGNBP1
ENSG00000266352.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000221102.1	snoRNA	KNOWN	SNORA11B
ENSG00000177463.11	protein_coding	KNOWN	NR2C2
ENSG00000260563.1	lincRNA	NOVEL	RP13-516M14.1
ENSG00000235428.1	pseudogene	KNOWN	WI2-2998D17.2
ENSG00000258665.1	pseudogene	KNOWN	AC068831.12
ENSG00000264833.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000214513.3	protein_coding	KNOWN	NOTO
ENSG00000236440.1	pseudogene	KNOWN	AC117947.1
ENSG00000108352.6	protein_coding	KNOWN	RAPGEFL1
ENSG00000225177.1	antisense	NOVEL	RP11-390P2.4
ENSG00000242926.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000057149.10	protein_coding	KNOWN	SERPINB3
ENSG00000183873.11	protein_coding	KNOWN	SCN5A
ENSG00000110887.3	protein_coding	KNOWN	DAO
ENSG00000201821.1	snRNA	KNOWN	RNU4-9P
ENSG00000235190.1	pseudogene	KNOWN	RP1-197O17.3
ENSG00000174093.6	protein_coding	NOVEL	RP11-1407O15.2
ENSG00000199840.1	misc_RNA	KNOWN	Y_RNA
ENSG00000200139.1	snRNA	KNOWN	U6
ENSG00000197825.4	pseudogene	KNOWN	AC061975.1
ENSG00000222521.1	miRNA	KNOWN	AC026956.1
ENSG00000266905.1	lincRNA	NOVEL	RP11-1058N17.1
ENSG00000197415.7	protein_coding	KNOWN	VEPH1
ENSG00000255221.2	protein_coding	KNOWN	CARD17
ENSG00000254050.1	antisense	NOVEL	RP11-577N1.1
ENSG00000115944.9	protein_coding	KNOWN	COX7A2L
ENSG00000204370.4	protein_coding	KNOWN	SDHD
ENSG00000210135.1	Mt_tRNA	KNOWN	J01415.10
ENSG00000232394.1	antisense	NOVEL	AC090696.2
ENSG00000221354.1	miRNA	KNOWN	AC131280.1
ENSG00000163138.13	protein_coding	KNOWN	PACRGL
ENSG00000206645.1	misc_RNA	KNOWN	Y_RNA
ENSG00000248515.1	processed_transcript	NOVEL	RP11-608O21.1
ENSG00000183822.2	antisense	NOVEL	CTA-833B7.2
ENSG00000064692.13	protein_coding	KNOWN	SNCAIP
ENSG00000261318.1	antisense	NOVEL	RP11-653J6.1
ENSG00000201541.1	snoRNA	KNOWN	SNORA1
ENSG00000224612.1	lincRNA	NOVEL	AC011901.2
ENSG00000128654.9	protein_coding	KNOWN	MTX2
ENSG00000124313.8	protein_coding	KNOWN	IQSEC2
ENSG00000200162.1	misc_RNA	KNOWN	Y_RNA
ENSG00000265070.1	miRNA	KNOWN	AC006115.1
ENSG00000022277.8	protein_coding	KNOWN	C20orf43
ENSG00000223647.1	lincRNA	NOVEL	AL133249.1
ENSG00000176809.6	protein_coding	KNOWN	LRRC37A3
ENSG00000141867.11	protein_coding	KNOWN	BRD4
ENSG00000211946.2	IG_V_gene	KNOWN	IGHV3-20
ENSG00000216378.1	pseudogene	KNOWN	RP3-344J20.1
ENSG00000225997.1	pseudogene	KNOWN	OR4A8P
ENSG00000244372.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000133561.10	protein_coding	KNOWN	GIMAP6
ENSG00000257677.1	processed_transcript	PUTATIVE	RP1-81P11.1
ENSG00000255112.2	protein_coding	KNOWN	CHMP1B
ENSG00000151176.3	protein_coding	KNOWN	PLBD2
ENSG00000244439.1	processed_transcript	NOVEL	RP4-655L22.2
ENSG00000235810.1	pseudogene	KNOWN	RP11-550A9.1
ENSG00000260862.1	sense_intronic	NOVEL	RP11-22H5.2
ENSG00000255648.1	antisense	NOVEL	RP11-361I14.2
ENSG00000238963.1	snoRNA	KNOWN	U8
ENSG00000158270.10	protein_coding	KNOWN	COLEC12
ENSG00000255128.1	pseudogene	KNOWN	HSPD1P3
ENSG00000138138.8	protein_coding	KNOWN	ATAD1
ENSG00000196138.3	pseudogene	KNOWN	AC005831.1
ENSG00000161642.13	protein_coding	KNOWN	ZNF385A
ENSG00000252569.1	snRNA	KNOWN	U6
ENSG00000219146.1	pseudogene	KNOWN	RP11-134L4.1
ENSG00000244097.1	pseudogene	KNOWN	RPS4XP17
ENSG00000215998.1	miRNA	KNOWN	MIR935
ENSG00000101746.11	protein_coding	KNOWN	NOL4
ENSG00000233134.1	pseudogene	KNOWN	AC009960.7
ENSG00000249806.1	lincRNA	NOVEL	RP11-223C24.1
ENSG00000235350.1	pseudogene	KNOWN	AF196972.3
ENSG00000263952.1	antisense	NOVEL	RP11-513M1.1
ENSG00000072958.4	protein_coding	KNOWN	AP1M1
ENSG00000233837.1	pseudogene	KNOWN	EIF3LP2
ENSG00000207197.1	snoRNA	KNOWN	SNORD116-12
ENSG00000234322.1	pseudogene	KNOWN	ST13P18
ENSG00000204160.5	protein_coding	KNOWN	ZDHHC18
ENSG00000249082.1	lincRNA	NOVEL	CTC-276P9.1
ENSG00000214146.2	lincRNA	PUTATIVE	RP11-699L21.1
ENSG00000165471.5	protein_coding	KNOWN	MBL2
ENSG00000213959.2	pseudogene	KNOWN	RP5-1100H13.3
ENSG00000207523.1	snoRNA	KNOWN	SNORA66
ENSG00000233827.1	pseudogene	KNOWN	FAM58BP
ENSG00000218410.1	pseudogene	KNOWN	AC012078.2
ENSG00000054796.8	protein_coding	KNOWN	SPO11
ENSG00000241593.1	lincRNA	PUTATIVE	RP11-520D19.2
ENSG00000106714.12	protein_coding	KNOWN	CNTNAP3
ENSG00000266807.1	miRNA	KNOWN	MIR548H5
ENSG00000154146.6	protein_coding	KNOWN	NRGN
ENSG00000255380.1	pseudogene	KNOWN	RP11-684B20.1
ENSG00000127084.12	protein_coding	KNOWN	FGD3
ENSG00000238250.1	sense_intronic	NOVEL	ST6GAL2-IT1
ENSG00000065882.10	protein_coding	KNOWN	TBC1D1
ENSG00000226443.3	pseudogene	KNOWN	GAPDHP32
ENSG00000221491.2	snoRNA	KNOWN	SNORA34
ENSG00000214772.2	antisense	NOVEL	RP11-174G6.1
ENSG00000233554.1	antisense	PUTATIVE	RP11-326F20.5
ENSG00000244490.1	pseudogene	KNOWN	RWDD4P1
ENSG00000170827.4	pseudogene	KNOWN	CELP
ENSG00000223899.1	pseudogene	KNOWN	AC112211.2
ENSG00000138964.10	protein_coding	KNOWN	PARVG
ENSG00000182150.10	protein_coding	KNOWN	ERCC6L2
ENSG00000241359.1	antisense	NOVEL	SYNPR-AS1
ENSG00000224257.1	sense_intronic	NOVEL	VWC2L-IT1
ENSG00000253021.1	snRNA	KNOWN	U6
ENSG00000228118.2	pseudogene	KNOWN	LOC124685
ENSG00000250295.2	antisense	NOVEL	RP11-434I12.2
ENSG00000241270.1	pseudogene	KNOWN	RP11-466F5.6
ENSG00000197134.6	protein_coding	KNOWN	ZNF257
ENSG00000205669.2	protein_coding	KNOWN	ACOT6
ENSG00000265282.1	lincRNA	NOVEL	RP11-269G24.4
ENSG00000199781.1	misc_RNA	KNOWN	Y_RNA
ENSG00000264272.1	antisense	NOVEL	CTD-2514K5.4
ENSG00000254499.1	antisense	PUTATIVE	AC002056.5
ENSG00000128563.9	protein_coding	KNOWN	PRKRIP1
ENSG00000169692.8	protein_coding	KNOWN	AGPAT2
ENSG00000228143.2	pseudogene	KNOWN	RP11-308N19.5
ENSG00000236054.1	antisense	PUTATIVE	LL22NC03-104C7.1
ENSG00000099817.7	protein_coding	KNOWN	POLR2E
ENSG00000145965.5	protein_coding	KNOWN	AL138831.1
ENSG00000041988.10	protein_coding	KNOWN	THAP3
ENSG00000233313.2	pseudogene	KNOWN	HMGA1P5
ENSG00000166402.4	protein_coding	KNOWN	TUB
ENSG00000267477.1	protein_coding	NOVEL	CTC-398G3.6
ENSG00000222351.1	misc_RNA	KNOWN	Y_RNA
ENSG00000215944.1	miRNA	KNOWN	AC136188.1
ENSG00000197106.5	protein_coding	KNOWN	SLC6A17
ENSG00000168564.5	protein_coding	KNOWN	CDKN2AIP
ENSG00000137040.8	protein_coding	KNOWN	RANBP6
ENSG00000262228.1	lincRNA	NOVEL	RP11-676J12.4
ENSG00000137944.12	protein_coding	KNOWN	CCBL2
ENSG00000207355.1	snRNA	KNOWN	U6
ENSG00000154370.8	protein_coding	KNOWN	TRIM11
ENSG00000243905.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000234286.1	antisense	NOVEL	AC006026.13
ENSG00000201557.1	snoRNA	KNOWN	SNORD114-15
ENSG00000229683.1	pseudogene	KNOWN	ASNSP5
ENSG00000223655.1	pseudogene	KNOWN	RAB9AP3
ENSG00000153561.8	protein_coding	KNOWN	RMND5A
ENSG00000243516.1	pseudogene	KNOWN	RP11-19F9.1
ENSG00000173214.5	protein_coding	KNOWN	KIAA1919
ENSG00000203858.2	pseudogene	KNOWN	HSD3BP2
ENSG00000207795.1	miRNA	KNOWN	MIR155
ENSG00000229693.1	pseudogene	KNOWN	RP11-25C15.1
ENSG00000167601.6	protein_coding	KNOWN	AXL
ENSG00000225823.1	pseudogene	KNOWN	RPL7P45
ENSG00000264233.1	miRNA	KNOWN	MIR4456
ENSG00000199104.2	miRNA	KNOWN	MIR346
ENSG00000255670.1	lincRNA	NOVEL	RP11-253I19.3
ENSG00000214319.2	pseudogene	KNOWN	CXADRP1
ENSG00000118197.9	protein_coding	KNOWN	DDX59
ENSG00000264424.1	protein_coding	KNOWN	MYH4
ENSG00000226024.1	pseudogene	KNOWN	COX5BP7
ENSG00000199635.1	misc_RNA	KNOWN	Y_RNA
ENSG00000223649.1	lincRNA	NOVEL	RP11-359E8.3
ENSG00000245711.2	antisense	NOVEL	CTD-2320O4.2
ENSG00000266998.1	antisense	NOVEL	RP11-936I5.1
ENSG00000214189.2	protein_coding	KNOWN	ZNF788
ENSG00000196943.8	protein_coding	KNOWN	NOP9
ENSG00000239883.2	processed_transcript	KNOWN	RP11-175I17.4
ENSG00000201098.1	misc_RNA	KNOWN	RNY1
ENSG00000185122.5	protein_coding	KNOWN	HSF1
ENSG00000198976.1	miRNA	KNOWN	MIR429
ENSG00000260536.1	antisense	NOVEL	RP5-1085F17.4
ENSG00000255136.1	processed_transcript	NOVEL	CTD-2562J17.4
ENSG00000118520.7	protein_coding	KNOWN	ARG1
ENSG00000049319.2	lincRNA	KNOWN	SRD5A2
ENSG00000254290.1	lincRNA	NOVEL	RP11-150O12.3
ENSG00000114120.7	protein_coding	KNOWN	SLC25A36
ENSG00000072609.11	protein_coding	KNOWN	CHFR
ENSG00000170542.5	protein_coding	KNOWN	SERPINB9
ENSG00000212502.1	snoRNA	KNOWN	SNORA40
ENSG00000256982.1	lincRNA	NOVEL	CTD-2555A7.2
ENSG00000228778.1	lincRNA	NOVEL	RP11-129J12.1
ENSG00000243181.2	pseudogene	KNOWN	RP11-734J24.1
ENSG00000186019.10	antisense	NOVEL	AC084219.4
ENSG00000186583.7	protein_coding	KNOWN	SPATC1
ENSG00000102886.10	protein_coding	KNOWN	GDPD3
ENSG00000165496.3	protein_coding	KNOWN	RPL10L
ENSG00000004866.13	protein_coding	KNOWN	ST7
ENSG00000120341.11	protein_coding	KNOWN	SEC16B
ENSG00000265393.1	antisense	NOVEL	CTD-2517M22.17
ENSG00000216072.1	miRNA	KNOWN	AL589736.1
ENSG00000200431.1	snRNA	KNOWN	U4
ENSG00000137942.11	protein_coding	KNOWN	FNBP1L
ENSG00000267539.1	lincRNA	NOVEL	RP11-138H8.7
ENSG00000171224.7	protein_coding	KNOWN	C10orf35
ENSG00000199629.1	snRNA	KNOWN	RNU1-14P
ENSG00000224363.1	lincRNA	KNOWN	RP11-289H16.1
ENSG00000199975.1	misc_RNA	KNOWN	7SK
ENSG00000197891.7	protein_coding	KNOWN	SLC22A12
ENSG00000056291.13	protein_coding	KNOWN	NPFFR2
ENSG00000225652.1	antisense	NOVEL	RP11-619F23.2
ENSG00000260455.1	lincRNA	NOVEL	RP1-67M12.2
ENSG00000227401.1	pseudogene	KNOWN	RPL37P1
ENSG00000232246.1	pseudogene	KNOWN	RP11-233E12.3
ENSG00000243870.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000244253.1	pseudogene	KNOWN	AC005205.2
ENSG00000235292.1	lincRNA	PUTATIVE	RP4-796I8.1
ENSG00000264229.1	antisense	KNOWN	RNU4ATAC
ENSG00000251932.1	snoRNA	KNOWN	SNORD116-28
ENSG00000131504.11	protein_coding	KNOWN	DIAPH1
ENSG00000225761.1	sense_intronic	PUTATIVE	RP11-417O11.5
ENSG00000202107.1	snoRNA	KNOWN	SNORD103B
ENSG00000201044.1	snRNA	KNOWN	U6
ENSG00000221380.1	miRNA	KNOWN	AC108696.1
ENSG00000221039.1	miRNA	KNOWN	MIR1286
ENSG00000231705.1	lincRNA	PUTATIVE	RP11-432J24.2
ENSG00000243596.1	pseudogene	KNOWN	RP11-758I14.2
ENSG00000197885.6	protein_coding	KNOWN	NKIRAS1
ENSG00000187091.9	protein_coding	KNOWN	PLCD1
ENSG00000251695.2	protein_coding	KNOWN	AC124890.1
ENSG00000232393.1	pseudogene	KNOWN	RP5-924G13.2
ENSG00000230207.1	pseudogene	KNOWN	RP11-87M1.1
ENSG00000258448.1	pseudogene	KNOWN	RP11-109N23.5
ENSG00000132485.8	protein_coding	KNOWN	ZRANB2
ENSG00000237901.1	pseudogene	KNOWN	AC009161.1
ENSG00000234038.2	pseudogene	KNOWN	AC123768.3
ENSG00000225037.1	antisense	PUTATIVE	EIF1AX-AS1
ENSG00000230585.1	pseudogene	KNOWN	PHBP12
ENSG00000259990.1	pseudogene	KNOWN	RP11-598D12.1
ENSG00000143179.7	protein_coding	KNOWN	UCK2
ENSG00000263370.1	antisense	NOVEL	RP11-68I3.5
ENSGR0000263835.1	miRNA	KNOWN	BX649553.1
ENSG00000214720.3	pseudogene	KNOWN	KRT18P49
ENSG00000231859.1	pseudogene	KNOWN	AC007875.2
ENSG00000241735.1	pseudogene	KNOWN	FABP5P3
ENSG00000125651.8	protein_coding	KNOWN	GTF2F1
ENSG00000258472.3	protein_coding	KNOWN	RP11-192H23.4
ENSG00000260851.2	protein_coding	KNOWN	RP11-403P17.5
ENSG00000063046.13	protein_coding	KNOWN	EIF4B
ENSG00000225027.1	pseudogene	KNOWN	IFNWP4
ENSG00000172031.6	protein_coding	KNOWN	EPHX4
ENSG00000259436.1	antisense	NOVEL	CTC-378H22.2
ENSG00000241721.1	pseudogene	KNOWN	SUMO1P1
ENSG00000134765.5	protein_coding	KNOWN	DSC1
ENSG00000170890.9	protein_coding	KNOWN	PLA2G1B
ENSG00000169660.11	protein_coding	KNOWN	HEXDC
ENSG00000232234.1	lincRNA	NOVEL	RP11-203H2.1
ENSG00000256071.1	antisense	PUTATIVE	RP11-465L8.1
ENSG00000266730.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000164574.11	protein_coding	KNOWN	GALNT10
ENSG00000224124.2	pseudogene	KNOWN	POM121L10P
ENSG00000168959.9	protein_coding	KNOWN	GRM5
ENSG00000243049.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000257433.1	lincRNA	NOVEL	RP1-197B17.3
ENSG00000138316.6	protein_coding	KNOWN	ADAMTS14
ENSG00000222321.1	miRNA	KNOWN	MIR1912
ENSG00000129204.12	protein_coding	KNOWN	USP6
ENSG00000251601.1	lincRNA	PUTATIVE	RP11-317O24.2
ENSG00000004897.6	protein_coding	KNOWN	CDC27
ENSG00000224421.1	pseudogene	KNOWN	ATP5J2LP
ENSG00000214851.3	lincRNA	KNOWN	LINC00612
ENSG00000226148.1	pseudogene	KNOWN	SLC25A39P1
ENSG00000233244.2	processed_transcript	PUTATIVE	RP11-399F4.4
ENSG00000264075.1	miRNA	KNOWN	MIR4783
ENSG00000095777.10	protein_coding	KNOWN	MYO3A
ENSG00000117289.7	protein_coding	KNOWN	TXNIP
ENSG00000180881.15	protein_coding	KNOWN	CAPS2
ENSG00000140263.9	protein_coding	KNOWN	SORD
ENSG00000223262.1	rRNA	KNOWN	RNA5SP492
ENSG00000238514.1	snoRNA	KNOWN	snoU13
ENSG00000215394.4	lincRNA	NOVEL	LINC00516
ENSG00000198326.7	protein_coding	PUTATIVE	TMEM239
ENSG00000233272.1	pseudogene	KNOWN	RP5-1062J16.1
ENSG00000143365.12	protein_coding	KNOWN	RORC
ENSG00000187838.12	protein_coding	KNOWN	PLSCR3
ENSG00000239465.1	pseudogene	KNOWN	RP11-330L19.2
ENSG00000173991.5	protein_coding	KNOWN	TCAP
ENSG00000182197.6	protein_coding	KNOWN	EXT1
ENSG00000244150.1	processed_transcript	PUTATIVE	RP11-373L8.2
ENSG00000203424.1	pseudogene	KNOWN	AC140061.5
ENSG00000244197.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000266103.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000230215.1	antisense	NOVEL	EIF2B5-AS1
ENSG00000201719.1	snoRNA	KNOWN	SNORD87
ENSG00000135828.7	protein_coding	KNOWN	RNASEL
ENSG00000231340.1	pseudogene	KNOWN	ACTG1P10
ENSG00000170477.8	protein_coding	KNOWN	KRT4
ENSG00000205208.4	protein_coding	KNOWN	C4orf46
ENSG00000007908.10	protein_coding	KNOWN	SELE
ENSG00000266082.1	miRNA	KNOWN	AL138925.1
ENSG00000196468.5	protein_coding	KNOWN	FGF16
ENSG00000068650.13	protein_coding	KNOWN	ATP11A
ENSG00000261416.1	antisense	NOVEL	RP11-455F5.5
ENSG00000251186.1	antisense	NOVEL	RP11-689P11.3
ENSGR0000228410.1	pseudogene	KNOWN	TCEB1P24
ENSG00000215871.2	pseudogene	KNOWN	RP5-837M10.1
ENSG00000231007.4	pseudogene	KNOWN	CDC20P1
ENSG00000181788.3	protein_coding	KNOWN	SIAH2
ENSG00000196456.4	protein_coding	KNOWN	ZNF775
ENSG00000234143.1	pseudogene	KNOWN	UGT1A13P
ENSG00000252205.1	snRNA	KNOWN	U6
ENSG00000225695.1	pseudogene	KNOWN	AC007272.2
ENSG00000239350.1	pseudogene	KNOWN	RP11-398A8.2
ENSG00000265670.1	lincRNA	NOVEL	RP11-25I11.1
ENSG00000213304.3	pseudogene	KNOWN	CTC-398G3.1
ENSG00000181609.5	protein_coding	KNOWN	OR52D1
ENSG00000249748.1	antisense	PUTATIVE	RP11-79C6.3
ENSG00000254730.1	pseudogene	KNOWN	RP11-801G16.2
ENSG00000232384.1	pseudogene	KNOWN	RP11-204I15.1
ENSG00000134769.16	protein_coding	KNOWN	DTNA
